cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
116726;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA SANTA QUITERIA 202                       ;AV CORONEL MANOEL ALVES                 ;S/N       ;CENTRO              ;62280000;231220;-4.332;-40.157;202005
117862;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB PEREIRO 160                              ;AV JOSE MILTON DE MORAIS                ;9;VILA NOVA           ;63460000;231080;-6.045;-38.461;202005
117870;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB CARIDADE 169                             ;BR 020                                  ;S/N       ;CENTRO              ;62730000;230300;-4.232;-39.193;202005
118656;ROBERTA CUNHA VASCONCELOS EIRELI                            ;ODONTO VIP CENTER                                           ;RUA BARAO DO RIO BRANCO                 ;1071;CENTRO              ;60025060;230440;-3.727.724;-38.528.385;202005
130281;CLINICA CLINVIVA                                            ;CLINICA CLINVIVA LTDA                                       ;RUA SAVINO BARREIRA                     ;920;CENTRO              ;63475000;230690;-5.887.625;-386.220.921;202005
130303;PREFEITURA MUNICIPAL DE MOMBACA                             ;UNIDADE MISTA DE MOMBACA                                    ;CEL ADERALDO CASTELO                    ;S/N       ;CENTRO              ;63610000;230850;-5.744.185.094.812.570;-3.962.893.009.185.790;202005
130699;PREFEITURA MUNICIPAL DO CRATO                               ;UNIDADE REFERENCIA COVID 19                                 ;JOSE HORACIO PEQUENO                    ;250;ZACARIAS GONCALVES  ;63110012;230420;-72.550.007;-394.494.957;202005
130761;SAULO DE MORAIS SILVA                                       ;SAULO DE MORAIS SILVA                                       ;AVENIDA 08 DE NOVEMBRO                  ;764;CENTRO              ;63475000;230690;-5.891;-38.622;202005
130915;MUNICIPIO DE BARRO                                          ;UNIDADE SENTINELA                                           ;RUA TRAJANO NOGUEIRA                    ;S/N       ;TRAJANO NOGUEIRA    ;63380000;230200;-71.723.163;-387.744.121;202005
133094;NUCLEO DE ATENCAO A SAUDE DA UNIMED DO CARIRI EIRELI        ;HOSPITAL UNIMED CARIRI                                      ;RUA SAO JOSE                            ;805;CENTRO              ;63010032;230730;-72.074.848;-39.321.594;202005
136808;MUNICIPIO DE TRAIRI                                         ;HOSPITAL DE CAMPANHA COVID 19                               ;RUA CELSO BARROSO                       ;S/N       ;BOA ESPERANCA       ;62690000;231350;-3.278;-39.269;202005
136816;MUNICIPIO DE TRAIRI                                         ;UNIDADE BASICA DE SAUDE ILHA                                ;RUA ILHA                                ;S/N       ;ILHA                ;62690000;231350;-3.278;-39.269;202005
149462;SERVICO SOCIAL DA INDUSTRIA SESI                            ;UN NEGOCIOS SESI CARIRI ESCOLA SESI PE AZARIAS SOBREIRA     ;RUA JOSE MARROCOS                       ;2266;SALESIANOS          ;63050245;230730;-7.218.886;-393.205.955;202005
149683;MUNICIPIO DE OCARA                                          ;PONTO DE APOIO LAGOA DO VELHO                               ;LOCALIDADE LAGOA DO VELHO               ;S/N       ;ZONA RURAL          ;62755000;230945;-4.504.510.648.292.680;-3.850.029.945.373.530;202005
151653;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB COREAU 158                               ;RUA TANCREDO NEVES                      ;S/N       ;COHAB               ;62160000;230400;-3.533;-40.657;202005
151688;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB IPUEIRAS 216                             ;RUA JOSE ALEXANDRE                      ;S/N       ;ESTACAO             ;62230000;230590;-4.542;-40.719;202005
151718;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB ACARAU 154                               ;RUA DESEMBARGADOR ARMANDO DE SOUSA LOUSA;S/N       ;MONSENHOR SABINO    ;62580000;230020;-2.886;-40.12                        ;202005
151734;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA ACARAU 205                               ;RUA DESEMBARGADOR ARMANDO DE SOUSA LOUSA;S/N       ;MONSENHOR SABINO    ;62580000;230020;-2.886;-40.12                        ;202005
151742;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB GRACA 184                                ;AV RAIMUNDO DA CUNHA BRITO              ;S/N       ;CENTRO              ;62365000;230465;-4.046;-40.753;202005
151750;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB SANTANA DO CARIRI 165                    ;RUA CICERO ALVES DE SOUZA               ;S/N       ;CENTRO              ;63190000;231210;-7.188;-39.737;202005
151769;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB TIANGUA 211                              ;AV LAIR FELIX NUNES                     ;98;CENTRO              ;62320045;231340;-3.732;-40.992;202005
151777;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA TIANGUA 204                              ;AV LAIR FELIX NUNES                     ;98;CENTRO              ;62320045;231340;-3.732;-40.992;202005
151785;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB IGUATU II 178                            ;AV ROBERTO COSTA                        ;2063;ESPALNADA I         ;63504268;230550;-6.359;-39.299;202005
151807;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB INDEPENDENCIA 208                        ;RUA PRESIDENTE VASGAS                   ;S/N       ;LIBERDADE           ;63640000;230560;-5.396;-40.309;202005
153087;MUNICIPIO DE ITAPIPOCA                                      ;HOSPITAL DE CAMPANHA COVID 19 DE ITAPIPOCA                  ;RUA JOSE PINTO                          ;118;CACIMBAS            ;62502612;230640;-3.496.534;-39.597.289;202005
156647;NUMICIPIO DE CANINDE                                        ;CENTRO DE INTERNACAO COVID 19                               ;PRACA FREI AURELIO                      ;1397;CENTRO              ;62700000;230280;-4.361.885.745.389.480;-3.931.377.053.260.800;202005
164259;PREFEITURA MUNICIPAL DE FARIAS BRITO                        ;UNIDADE SENTINELA JOSE GOMES BEZERRA                        ;TRAVESSA QUIXARA                        ;S/N       ;BOA VISTA           ;63185000;230430;-6.924.148;-39.570.685;202005
164267;CENTRO DE ESPECIALIDADES MEDICAS CLAUDIONOR FRANCELINO RIBEI;CENTRO MEDICO                                               ;DA INDEPENDENCIA                        ;324;NOVA ESPERANCA      ;63185000;230430;-6.931.804;-39.571.883;202005
171999;NARUZA ALVES SILVEIRA TEIXEIRA                              ;NARUZA ALVES SILVEIRA TEIXEIRA                              ;RUA CARLOS VASCONCELOS                  ;1650;ALDEOTA             ;60115171;230440;-3.736.380;-38.511.961;202005
172677;MUNICIPIO DE CATARINA                                       ;UBS VILA MACARIO                                            ;VILA MACARIO                            ;S/N       ;VILA MACARIO        ;63595000;230360;-6.131;-39.878;202005
174890;MUNICIPIO DE IPU                                            ;CAPS AD                                                     ;AVENIDA JOSE CARVALHO DE ARAGAO         ;1010;ALTO BOA VISTA      ;62250000;230580;-43.408.887;-407.110.301;202005
176265;PREFEITURA MUNICIPAL DE SENADOR POMPEU                      ;UNIDADE COVID 19 DR ADONIAS MANO DE CARVALHO                ;RUA JOAQUIM FERREIRA DE MAGALHAES       ;997;CENTRO              ;63600000;231270;-5.593.251;-39.376.756;202005
176958;MUNICIPIO DE UBAJARA                                        ;CENTRO DE COMBATE AO CORONAVIRUS DE UBAJARA                 ;RUA TENENTE RAMIRO DE SOUSA             ;S/N       ;MONTE CASTELO       ;62350000;231360;"-3,84738";"-40,918779";202005
177695;MUNICIPIO DE ITAPIPOCA                                      ;UNIDADE BASICA DE SAUDE FAZENDINHA                          ;AVENIDA FRANCISCA NANOSA FERNANDES ALVES;S/N       ;FAZENDINHA          ;62502228;230640;-3.493.314;-39.591.890;202005
178004;MUNICIPIO DE JUAZEIRO DO NORTE SECRETARIA DE SAUDE          ;UNIDADE SENTINELA DE JUAZEIRO DO NORTE                      ;AVENIDA DO AGRICULTOR                   ;S/N       ;CENTRO              ;63015010;230730;-71.890.256;-393.181.975;202005
178438;MUNICIPIO DE CARNAUBAL                                      ;CENTRO DE COMBATE AO CORONAVIRUS DE CARNAUBAL               ;RUA PADRE CICERO                        ;S/N       ;CENTRO              ;62375000;230340;"-4,156792";"-40,940122";202005
178675;MUNICIPIO DE GUARACIABA DO NORTE                            ;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19         ;RUA METON SILVANO                       ;S/N       ;BELO HORIZONTE      ;62380000;230500;-4.167;-40.748;202005
1000675;ANTONIO BENEVIDES VIEIRA                                    ;ANTONIO BENEVIDES VIEIRA                                    ;RUA PEDRO JARDIM                        ;64;CENTRO              ;63600000;231270;                              ;                              ;202005
1009672;MARVIO CUNHA MEDEIROS                                       ;CLINICA MEDICA DR MARVIO MEDEIROS                           ;VEREADOR ANTONIO VALTERNO NOGUEIRA      ;3;DOMINGOS SAVIO      ;63620000;231300;                              ;                              ;202005
1012460;ORALDENT CENTRO ODONTOLOGICO                                ;ORALDENT                                                    ;AV CARNEIRO DE MENDONCA                 ;300;DEMOCRITO ROCHA     ;60440164;230440;                              ;                              ;202005
2326841;MARIA SOCORRO TAVARES ARRUDA                                ;LABORATORIO CLINICO ARRUDA                                  ;RUA FELIZARDO DE PINHO PESSOA           ;S/N       ;CENTRO              ;62300000;231410;-3.562;-41.092;202005
2326868;LAB ANAL CLINICAS VICOSA DO CEARA                           ;LABCLIN                                                     ;RUA PREFEITO ANTONIO GOMES              ;S/N       ;LOT BEIJA FLOR      ;62300000;231410;-3.568.421;-41.093.536;202005
2326876;CLINICA DE FISIOTERAPIA AC E RC LTDA                        ;CLINICA DE FISIOTERAPIA SANTA EFIGENIA                      ;AV JOSE FIGUEIRA                        ;S/N       ;CENTRO              ;62300000;231410;-3.568;-41.094;202005
2326884;PREF M VICOSA DO CEARA                                      ;CLINICA ODONT MUNIC DE V DO CEARA                           ;RUA LAMARTINE NOGUEIRA                  ;S/N       ;CENTRO              ;62300000;231410;                              ;                              ;202005
2326892;PREF M VICOSA DO CEARA                                      ;POSTO DE SAUDE DE VAMBIRA                                   ;SITIO VAMBIRA                           ;S/N       ;SITIO VAMBIRA       ;62300000;231410;-3.637.017;-41.147.740;202005
2326906;PREF M VICOSA DO DO CEARA                                   ;POSTO DE SAUDE DE BOQ DOS BITONHOS                          ;SITIO DOS BITONHOS                      ;S/N       ;ZONA RURAL          ;62300000;231410;                              ;                              ;202005
2326914;PREF M VICOSA DO CEARA                                      ;UNIDADE BASICA DE SAUDE DE MANHOSO                          ;DISTRITO DE MANHOSO                     ;S/N       ;DISTRITO DE MANHOSO ;62300000;231410;-3.494.958;-41.012.108;202005
2326922;PREF M VICOSA DO CEARA                                      ;POSTO DE SAUDE DE ARATICUM                                  ;SITIO ARATICUM                          ;S/N       ;SITIO ARATICUM      ;62300000;231410;                              ;                              ;202005
2326930;PREF M VICOSA DO CEARA                                      ;POSTO DE SAUDE DE TRAPIA                                    ;SITIO TRAPIA                            ;S/N       ;SITIO TRAPIA        ;62300000;231410;                              ;                              ;202005
2326949;PREF M VICOSA DO CEARA                                      ;UNIDADE BASICA DE SAUDE DE MACAJETUBA                       ;SITIO MACAGETUBA                        ;S/N       ;SITIO MACAGETUBA    ;62300000;231410;-3.580.485;-41.143.740;202005
2326957;PREF M VICOSA DO CEARA                                      ;UNIDADE BASICA DE SAUDE DE CACIMBAO                         ;SITIO CACIMBAO                          ;S/N       ;14102;62300000;231410;-3.617.150;-41.088.906;202005
2326965;PREF M VICOSA DO CEARA                                      ;UNIDADE BASICA DE SAUDE DE PADRE VIEIRA                     ;DISTRITO DE PADRE VIEIRAA               ;S/N       ;DISTRITO DE PAD     ;62300000;231410;-3.570.657;-41.323.932;202005
2326973;PREFEITURA MUNICIPAL DE TIANGUA                             ;U B S DA FAMILIA DE ACARAPE RITA MARIA DA CONCEICAO         ;SITIO ACARAPE                           ;S/N       ;SITIO ACARAPE       ;62320971;231340;-3.675.514.610.143.260;-40.969.369.411.468.500;202005
2326981;PREFEITURA MUNICIPAL DE TIANGUA                             ;UBSF DO SAO JOSE WALTER LUIZ RAMOS CORREIA                  ;RODOVIA CINTURAO VERDE HERMANO NUNES ALM;S/N       ;SITIO SAO JOSE      ;62321240;231340;-3.747.739.523.347.070;-4.095.733.165.740.960;202005
2327007;PREF M TIANGUA                                              ;U B S DA FAMILIA DE ITAPERACEMA DOMICIO PEREIRA             ;SITIO BODEGAS                           ;S/N       ;ITAPERACEMA         ;62320971;231340;-3.787.692.998.313.070;-40.927.934.646.606.400;202005
2327074;CLINICA DE FISIOTERAPIA SANTA TEREZINHA LTDA                ;CLINICA DE FISIOT SANTA TEREZINHA                           ;ASSEMBLEIA DE DEUS                      ;722;CENTRO              ;62320000;231340;-37.251.712.114.542.000;-4.099.020.481.109.610;202005
2327082;PREF M TIANGUA                                              ;CENTRO DE NUTRICAO DE TIANGUA                               ;RUA JOAO LOPES DE DEUS                  ;S/N       ;SANTO ANTONIO       ;62324140;231340;-37.255.138.087.593.600;-4.100.291.848.182.670;202005
2327090;LAB CEARENSE SC LTDA                                        ;LAB CEARENSE                                                ;RUA ASSEMBLEIA DE DEUS                  ;674;CENTRO              ;62320000;231340;-37.248.500.263.594.900;-40.991.621.017.456.000;202005
